epoch,learning_rate,train_loss,grad_norm,eval_loss
4.07,9.391169154228856e-06,0.36942550659179685,0.032704904675483704,
4.08,9.26679104477612e-06,0.376315803527832,0.054438963532447815,
4.09,9.204601990049752e-06,0.38178287506103514,0.1092311218380928,
4.1,9.080223880597015e-06,0.37960208892822267,2.7206740379333496,
4.11,9.018034825870648e-06,0.37859081268310546,0.12144221365451813,
4.12,8.893656716417911e-06,0.3757662582397461,0.5286635756492615,
4.13,8.769278606965174e-06,0.3763668823242188,0.21150164306163788,
4.14,8.707089552238807e-06,0.38021503448486327,6.125918865203857,
4.15,8.58271144278607e-06,0.3835070037841797,0.06586518883705139,
4.16,8.458333333333333e-06,0.38315811157226565,0.584242045879364,
4.17,8.396144278606966e-06,0.3753832244873047,0.6320086121559143,
4.18,8.27176616915423e-06,0.37415164947509766,1.4444738626480103,
4.19,8.20957711442786e-06,0.374210319519043,0.04375974088907242,
4.2,8.085199004975125e-06,0.3742464828491211,0.11856767535209656,
4.21,7.960820895522388e-06,0.3806229019165039,0.9134568572044373,
4.22,7.898631840796019e-06,0.36963787078857424,0.04339892417192459,
4.23,7.774253731343284e-06,0.37900127410888673,0.09621099382638931,
4.24,7.649875621890547e-06,0.3807966613769531,0.9994393587112427,
4.25,7.587686567164179e-06,0.3798976898193359,0.8762850165367126,
4.26,7.463308457711443e-06,0.37577812194824217,0.2705305814743042,
4.27,7.401119402985076e-06,0.37639881134033204,2.1566989421844482,
4.28,7.276741293532338e-06,0.36800201416015627,1.33271324634552,
4.29,7.152363184079602e-06,0.3699333572387695,2.0496795177459717,
4.3,7.090174129353235e-06,0.3795572662353516,0.8681598901748657,
4.31,6.965796019900497e-06,0.3757025909423828,0.0824841633439064,
4.32,6.841417910447761e-06,0.38170341491699217,0.2415272295475006,
4.33,6.779228855721394e-06,0.38151016235351565,1.407915711402893,
4.34,6.654850746268656e-06,0.3739590072631836,0.06501409411430359,
4.35,6.592661691542289e-06,0.3719205093383789,1.223141074180603,
4.36,6.468283582089553e-06,0.3767592620849609,3.5193183422088623,
4.37,6.343905472636816e-06,0.37776042938232424,0.36422625184059143,
4.38,6.281716417910448e-06,0.37745296478271484,1.7734904289245605,
4.39,6.157338308457711e-06,0.37955638885498044,0.4054269790649414,
4.4,6.032960199004975e-06,0.3802392196655273,3.3242177963256836,
4.41,5.970771144278607e-06,0.376748161315918,0.06924477964639664,
4.42,5.846393034825871e-06,0.38681171417236326,1.2607961893081665,
4.43,5.722014925373135e-06,0.38280319213867187,0.42919856309890747,
4.44,5.659825870646766e-06,0.37715972900390626,3.131131172180176,
4.45,5.53544776119403e-06,0.372547492980957,0.5749256610870361,
4.46,5.473258706467662e-06,0.3761507797241211,0.15043528378009796,
4.47,5.348880597014926e-06,0.3679873275756836,0.06851712614297867,
4.48,5.224502487562189e-06,0.38339927673339846,1.4980740547180176,
4.49,5.162313432835821e-06,0.37523731231689456,0.10264801979064941,
4.5,5.037935323383085e-06,0.3768731689453125,0.41506439447402954,
4.51,4.913557213930348e-06,0.3711284637451172,1.4399462938308716,
4.52,4.851368159203981e-06,0.3715916442871094,0.07348372042179108,
4.53,4.726990049751244e-06,0.3723819351196289,4.435097694396973,
4.54,4.664800995024876e-06,0.3741733169555664,0.5334082841873169,
4.55,4.54042288557214e-06,0.38060043334960936,0.4889989495277405,
4.56,4.416044776119403e-06,0.3716310501098633,0.08541639894247055,
4.57,4.353855721393036e-06,0.3755746078491211,0.6393820643424988,
4.58,4.229477611940299e-06,0.3794255828857422,1.7501875162124634,
4.59,4.105099502487562e-06,0.3811795425415039,0.09885656088590622,
4.6,4.042910447761195e-06,0.374523811340332,1.283032774925232,
4.61,3.918532338308458e-06,0.37264778137207033,0.08837077766656876,
4.62,3.85634328358209e-06,0.37712913513183594,3.8092544078826904,
4.63,3.731965174129354e-06,0.37830162048339844,1.2774631977081299,
4.64,3.607587064676617e-06,0.374144287109375,0.05218319967389107,
4.65,3.545398009950249e-06,0.3753040313720703,0.07512939721345901,
4.66,3.421019900497512e-06,0.3830318069458008,1.0853408575057983,
4.67,3.2966417910447767e-06,0.3749739456176758,0.1311071217060089,
4.68,3.234452736318408e-06,0.38045219421386717,0.03702659532427788,
4.69,3.1100746268656716e-06,0.37534900665283205,2.526827096939087,
4.7,3.0478855721393037e-06,0.3713323974609375,2.921555519104004,
4.71,2.923507462686567e-06,0.37402828216552736,0.15031622350215912,
4.72,2.799129353233831e-06,0.3757075119018555,0.35304510593414307,
4.73,2.736940298507463e-06,0.37312423706054687,1.3605859279632568,
4.74,2.6125621890547265e-06,0.38037925720214844,0.13521577417850494,
4.75,2.4881840796019902e-06,0.37561420440673826,1.2867778539657593,
4.76,2.425995024875622e-06,0.38377384185791014,2.048567771911621,
4.77,2.3016169154228856e-06,0.3815103530883789,0.8041531443595886,
4.78,2.2394278606965173e-06,0.37785346984863283,1.7670801877975464,
4.79,2.1150497512437814e-06,0.37869892120361326,0.730523407459259,
4.8,1.9906716417910447e-06,0.3853554153442383,3.3423194885253906,
4.81,1.9284825870646768e-06,0.3750557708740234,0.051131535321474075,
4.82,1.8041044776119405e-06,0.38034786224365236,0.317869633436203,
4.83,1.679726368159204e-06,0.3749771499633789,0.08932780474424362,
4.84,1.6175373134328359e-06,0.3863214492797852,0.7804228663444519,
4.85,1.4931592039800996e-06,0.3746398162841797,1.6471377611160278,
4.86,1.3687810945273633e-06,0.3832982635498047,0.364581823348999,
4.87,1.306592039800995e-06,0.3701989364624023,0.9580888748168945,
4.88,1.1822139303482587e-06,0.3744887161254883,1.1285706758499146,
4.89,1.1200248756218905e-06,0.38201683044433593,2.149761438369751,
4.9,9.956467661691542e-07,0.3667628860473633,0.11221045255661011,
4.91,8.71268656716418e-07,0.37541851043701174,0.5178738832473755,
4.92,8.090796019900497e-07,0.3765311813354492,0.050244834274053574,
4.93,6.847014925373134e-07,0.3733744812011719,2.1666486263275146,
4.94,5.603233830845772e-07,0.37789833068847656,0.04088896885514259,
4.95,4.981343283582089e-07,0.37526420593261717,4.362916469573975,
4.96,3.737562189054727e-07,0.37007606506347657,0.23902349174022675,
4.97,3.115671641791045e-07,0.3707166290283203,6.619866847991943,
4.98,1.8718905472636816e-07,0.3721625518798828,0.418752521276474,
4.99,6.281094527363184e-08,0.3812717437744141,4.12689733505249,
5.0,6.218905472636815e-10,0.37391105651855466,2.665834426879883,
